pair,component,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,head_type
gsm8k_ver1_vs_gpqa_orgn,q,14,21,1,1,1,0.443363,,0.443363,0.748569,,0.748569,0.121051,,0.121051,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,22,1,1,1,0.61183,,0.61183,0.764799,,0.764799,0.034336,,0.034336,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,23,1,1,1,0.630809,,0.630809,0.794674,,0.794674,0.095373,,0.095373,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,24,1,1,1,0.551189,,0.551189,0.738417,,0.738417,0.030148,,0.030148,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,25,1,1,1,0.494584,,0.494584,0.749943,,0.749943,0.04743,,0.04743,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,26,1,1,1,0.637467,,0.637467,0.80682,,0.80682,0.066964,,0.066964,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,27,1,1,1,0.541012,,0.541012,0.777406,,0.777406,0.068506,,0.068506,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,28,1,1,1,0.61801,,0.61801,0.825848,,0.825848,0.061807,,0.061807,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,29,1,1,1,0.534824,,0.534824,0.756629,,0.756629,0.035333,,0.035333,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,30,1,1,1,0.441308,,0.441308,0.658109,,0.658109,0.059912,,0.059912,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,31,1,1,1,0.396202,,0.396202,0.62186,,0.62186,0.077245,,0.077245,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,32,1,1,1,0.544004,,0.544004,0.74474,,0.74474,0.058062,,0.058062,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,33,1,1,1,0.671804,,0.671804,0.841661,,0.841661,0.10138,,0.10138,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,34,1,1,1,0.547563,,0.547563,0.756467,,0.756467,0.068036,,0.068036,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,35,1,1,1,0.519168,,0.519168,0.719755,,0.719755,0.05835,,0.05835,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,36,1,1,1,0.542841,,0.542841,0.71412,,0.71412,0.056042,,0.056042,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,37,1,1,1,0.452643,,0.452643,0.652522,,0.652522,0.054075,,0.054075,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,38,1,1,1,0.573758,,0.573758,0.769794,,0.769794,0.074526,,0.074526,q_head
gsm8k_ver1_vs_gpqa_orgn,q,14,39,1,1,1,0.525186,,0.525186,0.735446,,0.735446,0.050534,,0.050534,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,0,1,1,1,0.428776,,0.428776,0.689053,,0.689053,0.043944,,0.043944,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,1,1,1,1,0.533744,,0.533744,0.732772,,0.732772,0.072883,,0.072883,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,2,1,1,1,0.47902,,0.47902,0.730842,,0.730842,0.045119,,0.045119,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,3,1,1,1,0.465253,,0.465253,0.695948,,0.695948,0.045416,,0.045416,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,4,1,1,1,0.458937,,0.458937,0.677501,,0.677501,0.059148,,0.059148,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,5,1,1,1,0.520894,,0.520894,0.713461,,0.713461,0.053091,,0.053091,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,6,1,1,1,0.416901,,0.416901,0.644971,,0.644971,0.053133,,0.053133,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,7,1,1,1,0.43037,,0.43037,0.64107,,0.64107,0.050522,,0.050522,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,8,1,1,1,0.417919,,0.417919,0.640966,,0.640966,0.034118,,0.034118,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,9,1,1,1,0.405803,,0.405803,0.635401,,0.635401,0.046149,,0.046149,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,10,1,1,1,0.468372,,0.468372,0.676655,,0.676655,0.035964,,0.035964,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,11,1,1,1,0.483972,,0.483972,0.704124,,0.704124,0.0553,,0.0553,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,12,1,1,1,0.4455,,0.4455,0.70257,,0.70257,0.049386,,0.049386,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,13,1,1,1,0.589817,,0.589817,0.765651,,0.765651,0.062182,,0.062182,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,14,1,1,1,0.492058,,0.492058,0.755118,,0.755118,0.061858,,0.061858,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,15,1,1,1,0.460205,,0.460205,0.681209,,0.681209,0.053045,,0.053045,q_head
gsm8k_ver1_vs_gpqa_orgn,q,15,16,1,1,1,0.425676,,0.425676,0.659977,,0.659977,0.050989,,0.050989,q_head
